reading_order,kind,page_num,pdf_x0,pdf_y0,pdf_x1,pdf_y1,img_x0,img_y0,img_x1,img_y1,content
765,text,16,36.0,314.23,564.53,324.23,75,974,1176,995,"Yes. I'm sure if you look at the public information around DOGE, they list all the contract actually that they've taken action on. And"
766,text,16,36.0,302.23,475.34,312.23,75,999,990,1020,"we have been a part of that. There have been some stop work orders, some partial stop work orders and so on."
767,text,16,36.0,282.23,547.45,292.23,75,1041,1140,1062,"In terms of impact of that, I'm not going to quantify that for the year. As I said, the outlook for the year for the business remains"
768,text,16,36.0,270.23,551.49,280.23,75,1066,1148,1087,"the same. If anything, I think I would remind you that historically, the way General Dynamics puts contract value into backlog is"
769,text,16,36.0,258.23,573.66,268.23,75,1091,1195,1112,"materially different and more conservative than most of GDIT's peers. We're very rigorous about that. And so from a color standpoint,"
770,text,16,36.0,246.23,471.36,256.23,75,1116,981,1137,"I think I'll put it that way. But we're -- those things are going on, and it's going to be part of the conversation."
771,text,16,36.0,224.77,123.72,234.77,75,1160,257,1181,Gautam J. Khanna
772,text,16,36.0,214.07,169.31,224.07,75,1183,352,1204,"TD Cowen, Research Division"
773,text,16,36.0,195.82,563.55,205.82,75,1221,1174,1242,"Got you. And that's factored in. Okay. And then just a follow-up on Gulfstream, Phebe, could you remind us what percentage of the"
774,text,16,36.0,183.82,525.93,193.82,75,1246,1095,1267,"pipeline of opportunities on the large cabin side are with non-U.S. customers, like a rough percentage, is it half -- is it 1/4?"
775,text,16,36.0,162.36,131.5,172.36,75,1290,273,1311,Phebe N. Novakovic
776,text,16,36.0,151.66,124.31,161.66,75,1313,258,1334,Chairperson & CEO
777,text,16,36.0,133.41,379.74,143.41,75,1351,791,1372,"Yes. No, it's less than half. I think it typically runs 60-40, something like that, 60 U.S."
778,text,16,36.0,111.95,119.24,121.95,75,1395,248,1416,Nicole M. Shelton
779,text,16,36.0,101.25,194.11,111.25,75,1418,404,1439,Vice President of Investor Relations
780,text,16,36.0,83.0,569.76,93.0,75,1456,1186,1477,"Great. Well, thank you, everyone, for joining our call today. As a reminder, please refer to the General Dynamics website for the first"
781,text,16,36.0,71.0,539.5,81.0,75,1481,1123,1502,"quarter earnings release and highlights presentation. If you have any additional questions, I can be reached at (703) 876-3152."
782,text,16,36.0,40.13,386.06,47.13,75,1551,804,1566,"Copyright © 2025 S&P Global Market Intelligence, a division of S&P Global Inc. All Rights reserved."
783,text,16,36.0,27.36,203.76,36.36,75,1574,424,1592,spglobal.com/marketintelligence
784,text,16,563.22,29.36,576.0,38.36,1173,1570,1200,1588,16
739,line,16,36.0,755.9,576.0,755.9,75,75,1200,75,[LINE]
785,text,17,36.0,756.58,474.91,766.58,75,52,989,73,"GENERAL DYNAMICS CORPORATION FQ1 2025 EARNINGS CALL  APR 23, 2025"
787,text,17,36.0,708.04,78.2,718.04,75,154,162,174,Operator
788,text,17,36.0,698.28,451.89,708.28,75,174,941,195,And this concludes today's conference call. Thank you for your participation. You may now disconnect.
789,text,17,36.0,40.13,386.06,47.13,75,1551,804,1566,"Copyright © 2025 S&P Global Market Intelligence, a division of S&P Global Inc. All Rights reserved."
790,text,17,36.0,27.36,203.76,36.36,75,1574,424,1592,spglobal.com/marketintelligence
791,text,17,563.22,29.36,576.0,38.36,1173,1570,1200,1588,17
786,line,17,36.0,755.9,576.0,755.9,75,75,1200,75,[LINE]
792,text,18,36.0,756.58,474.91,766.58,75,52,989,73,"GENERAL DYNAMICS CORPORATION FQ1 2025 EARNINGS CALL  APR 23, 2025"
794,text,18,36.0,711.6,372.95,719.6,75,150,776,167,"Copyright © 2025 by S&P Global Market Intelligence, a division of S&P Global Inc. All rights reserved."
795,text,18,36.0,694.0,567.89,702.0,75,187,1183,204,These materials have been prepared solely for information purposes based upon information generally available to the public and from sources believed to be reliable.
796,text,18,36.0,684.4,551.21,692.4,75,207,1148,224,"No content (including index data, ratings, credit-related analyses and data, research, model, software or other application or output therefrom) or any part thereof"
797,text,18,36.0,674.8,552.12,682.8,75,227,1150,244,"(Content) may be modified, reverse engineered, reproduced or distributed in any form by any means, or stored in a database or retrieval system, without the prior"
798,text,18,36.0,665.2,553.06,673.2,75,247,1152,264,"written permission of S&P Global Market Intelligence or its affiliates (collectively, S&P Global). The Content shall not be used for any unlawful or unauthorized"
799,text,18,36.0,655.6,550.6,663.6,75,267,1147,284,"purposes. S&P Global and any third-party providers, (collectively S&P Global Parties) do not guarantee the accuracy, completeness, timeliness or availability of"
800,text,18,36.0,646.0,553.93,654.0,75,287,1154,304,"the Content. S&P Global Parties are not responsible for any errors or omissions, regardless of the cause, for the results obtained from the use of the Content. THE"
801,text,18,36.0,636.4,564.5,644.4,75,307,1176,324,"CONTENT IS PROVIDED ON ""AS IS"" BASIS. S&P GLOBAL PARTIES DISCLAIM ANY AND ALL EXPRESS OR IMPLIED WARRANTIES, INCLUDING,"
802,text,18,36.0,626.8,568.66,634.8,75,327,1184,344,"BUT NOT LIMITED TO, ANY WARRANTIES OF MERCHANTABILITY OR FITNESS FOR A PARTICULAR PURPOSE OR USE, FREEDOM FROM BUGS,"
803,text,18,36.0,617.2,562.51,625.2,75,347,1171,364,"SOFTWARE ERRORS OR DEFECTS, THAT THE CONTENT'S FUNCTIONING WILL BE UNINTERRUPTED OR THAT THE CONTENT WILL OPERATE"
804,text,18,36.0,607.6,552.82,615.6,75,367,1151,384,"WITH ANY SOFTWARE OR HARDWARE CONFIGURATION. In no event shall S&P Global Parties be liable to any party for any direct, indirect, incidental,"
805,text,18,36.0,598.0,561.5,606.0,75,387,1169,404,"exemplary, compensatory, punitive, special or consequential damages, costs, expenses, legal fees, or losses (including, without limitation, lost income or lost profits"
806,text,18,36.0,588.4,547.73,596.4,75,407,1141,424,and opportunity costs or losses caused by negligence) in connection with any use of the Content even if advised of the possibility of such damages. S&P Global
807,text,18,36.0,578.8,558.22,586.8,75,427,1162,444,"Market Intelligence's opinions, quotes and credit-related and other analyses are statements of opinion as of the date they are expressed and not statements of fact or"
808,text,18,36.0,569.2,565.06,577.2,75,447,1177,464,"recommendations to purchase, hold, or sell any securities or to make any investment decisions, and do not address the suitability of any security. S&P Global Market"
809,text,18,36.0,559.6,562.37,567.6,75,467,1171,484,Intelligence may provide index data. Direct investment in an index is not possible. Exposure to an asset class represented by an index is available through investable
810,text,18,36.0,550.0,575.08,558.0,75,487,1198,504,instruments based on that index. S&P Global Market Intelligence assumes no obligation to update the Content following publication in any form or format. The Content
811,text,18,36.0,540.4,553.72,548.4,75,507,1153,524,"should not be relied on and is not a substitute for the skill, judgment and experience of the user, its management, employees, advisors and/or clients when making"
812,text,18,36.0,530.8,560.37,538.8,75,527,1167,544,investment and other business decisions. S&P Global Market Intelligence does not act as a fiduciary or an investment advisor except where registered as such. S&P
813,text,18,36.0,521.2,565.45,529.2,75,547,1178,564,"Global keeps certain activities of its divisions separate from each other in order to preserve the independence and objectivity of their respective activities. As a result,"
814,text,18,36.0,511.6,552.65,519.6,75,567,1151,584,certain divisions of S&P Global may have information that is not available to other S&P Global divisions. S&P Global has established policies and procedures to
815,text,18,36.0,502.0,399.05,510.0,75,587,831,604,maintain the confidentiality of certain nonpublic information received in connection with each analytical process.
816,text,18,36.0,484.4,565.03,492.4,75,624,1177,640,"S&P Global may receive compensation for its ratings and certain analyses, normally from issuers or underwriters of securities or from obligors. S&P Global reserves"
817,text,18,36.0,474.8,556.04,482.8,75,644,1158,660,"the right to disseminate its opinions and analyses. S&P Global's public ratings and analyses are made available on its Web sites, www.standardandpoors.com (free"
818,text,18,36.0,465.2,547.04,473.2,75,664,1139,680,"of charge), and www.ratingsdirect.com and www.globalcreditportal.com (subscription), and may be distributed through other means, including via S&P Global"
819,text,18,36.0,455.6,504.16,463.6,75,684,1050,700,publications and third-party redistributors. Additional information about our ratings fees is available at www.standardandpoors.com/usratingsfees.
820,text,18,36.0,446.0,167.85,454.0,75,704,349,720,© 2025 S&P Global Market Intelligence.
821,text,18,36.0,40.13,386.06,47.13,75,1551,804,1566,"Copyright © 2025 S&P Global Market Intelligence, a division of S&P Global Inc. All Rights reserved."
822,text,18,36.0,27.36,203.76,36.36,75,1574,424,1592,spglobal.com/marketintelligence
823,text,18,563.22,29.36,576.0,38.36,1173,1570,1200,1588,18
793,line,18,36.0,755.9,576.0,755.9,75,75,1200,75,[LINE]
